Iteration,GA_Fitness,GWO_Fitness,GWO-GA_Fitness
1,573.9782679723962,569.6502417627971,921.7916248211743
2,72.54668328794682,86.1161003944437,0.34339783660408313
3,36.600850808533316,7.013894297453512,0.00113220725563015
4,19.403290861976426,0.387604815234288,4.643164809838642e-06
5,13.021376109230378,0.03295036799704118,9.077364775183266e-08
